,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,target,qtr,age_rank,duration_rank,pday_rank,previous_rank,poutcome_new,emp.var.rate_rank,cons.price.idx_rank,euribor3m_rank,nr.employed_rank,y_pred_p,p_rank,y_pred_p_dtree,p_rank_dtree
116,41,management,divorced,Basic,management,yes,no,cellular,nov,thu,147,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,3,2,1,1,0,2,2,2,3,0.0576279022609375,5,0.0576279022609375,5
117,53,services,married,high.school,services,no,no,telephone,may,thu,203,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,Q2,5,3,1,1,0,3,3,3,2,0.027404129938501,1,0.027404129938501,1
118,35,blue-collar,married,high.school,blue-collar,no,yes,cellular,jul,mon,149,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,3,1,1,0,4,4,4,4,0.03462569195955804,2,0.03462569195955804,2
119,58,retired,married,Basic,retired,no,yes,cellular,may,wed,144,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,0,Q2,5,2,1,1,0,1,1,2,1,0.1711402980011041,9,0.1711402980011041,9
120,25,self-employed,married,professional.course,self-employed,yes,no,telephone,jun,wed,394,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,1,5,1,1,0,4,4,4,4,0.029680696772282224,2,0.029680696772282224,2
121,35,blue-collar,divorced,Basic,blue-collar,yes,no,cellular,may,tue,523,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no,0,Q2,2,5,1,5,0,1,1,2,1,0.11852013128711668,8,0.11852013128711668,8
122,28,services,single,high.school,services,no,no,cellular,jul,wed,73,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,1,1,1,1,0,4,4,5,4,0.051358393757668104,5,0.051358393757668104,5
123,55,blue-collar,married,professional.course,blue-collar,yes,yes,cellular,may,fri,197,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,Q2,5,3,1,5,0,1,1,1,1,0.11952817832924226,8,0.11952817832924226,8
124,54,entrepreneur,married,Basic,entrepreneur,no,yes,telephone,may,thu,108,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,5,2,1,1,0,3,3,3,2,0.042121881413702746,3,0.042121881413702746,3
125,45,technician,divorced,Basic,technician,no,no,cellular,jul,wed,80,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,4,1,1,1,0,4,4,4,4,0.05845057077530313,5,0.05845057077530313,5
126,32,blue-collar,married,Basic,blue-collar,yes,no,cellular,apr,thu,114,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,0,Q2,2,2,1,5,0,1,1,2,1,0.1100491890854404,8,0.1100491890854404,8
127,50,admin.,married,Basic,admin.,yes,no,cellular,aug,thu,122,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,4,2,1,1,0,4,4,5,4,0.06702743289425993,6,0.06702743289425993,6
128,75,retired,married,Basic,retired,no,no,cellular,apr,tue,109,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,1,Q2,5,2,1,5,0,1,1,2,1,0.1426833853113148,9,0.1426833853113148,9
129,33,self-employed,divorced,unknown,self-employed,no,no,telephone,may,wed,1161,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,0,Q2,2,5,1,1,0,3,3,3,2,0.02510198196355801,1,0.02510198196355801,1
130,29,management,married,university.degree,management,no,yes,cellular,aug,wed,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,0,Q3,1,3,1,1,0,4,4,5,4,0.07097972692592262,6,0.07097972692592262,6
131,45,management,married,university.degree,management,yes,no,cellular,may,thu,239,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,0,Q2,4,4,1,1,0,1,1,2,1,0.1572307471579439,9,0.1572307471579439,9
132,38,admin.,divorced,university.degree,admin.,no,no,cellular,apr,mon,360,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,yes,1,Q2,3,4,1,1,0,1,1,2,1,0.17673716316817475,9,0.17673716316817475,9
133,24,services,single,professional.course,services,yes,no,telephone,may,mon,314,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,0,Q2,1,4,1,1,0,3,3,3,2,0.04588700637857558,4,0.04588700637857558,4
134,41,technician,married,professional.course,technician,yes,no,cellular,aug,mon,984,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,3,5,1,1,0,4,4,5,4,0.10181603664053909,7,0.10181603664053909,7
135,58,retired,divorced,high.school,retired,yes,no,cellular,jun,tue,663,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,1,Q2,5,5,1,1,0,1,1,1,1,0.17110039215147455,9,0.17110039215147455,9
136,34,admin.,married,university.degree,admin.,no,yes,telephone,may,wed,157,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,2,3,1,1,0,3,3,3,2,0.04833859971469293,4,0.04833859971469293,4
137,34,admin.,married,university.degree,admin.,no,no,cellular,nov,mon,141,2,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,no,0,Q4,2,2,1,1,0,2,2,1,1,0.2552903915800041,9,0.2552903915800041,9
138,37,technician,divorced,professional.course,technician,no,no,telephone,may,wed,374,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,3,5,1,1,0,3,3,3,2,0.05673669244395083,5,0.05673669244395083,5
139,53,blue-collar,divorced,Basic,blue-collar,no,no,telephone,jun,wed,706,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes,1,Q2,5,5,1,1,0,4,4,4,4,0.02866301900142199,1,0.02866301900142199,1
140,54,technician,divorced,professional.course,technician,yes,yes,cellular,jul,tue,797,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,5,5,1,1,0,4,4,4,4,0.018718606274894852,1,0.018718606274894852,1
141,32,technician,divorced,professional.course,technician,yes,no,cellular,nov,tue,250,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,0,Q4,2,4,1,1,0,2,2,2,3,0.08367823440204315,7,0.08367823440204315,7
142,42,admin.,married,high.school,admin.,yes,no,cellular,jul,fri,311,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,4,4,1,1,0,4,4,4,4,0.03497837365101425,2,0.03497837365101425,2
143,28,technician,single,professional.course,technician,yes,no,cellular,aug,thu,63,2,3,1,success,-2.9,92.201,-31.4,0.851,5076.2,yes,1,Q3,1,1,1,5,1,1,1,1,1,0.7950364324950996,10,0.7950364324950996,10
144,33,services,single,high.school,services,yes,no,telephone,may,fri,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,0,Q2,2,2,1,1,0,3,3,3,2,0.0378866976442124,3,0.0378866976442124,3
145,41,blue-collar,married,Basic,blue-collar,yes,no,cellular,apr,mon,148,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,3,2,1,1,0,1,1,2,1,0.11196224857991852,8,0.11196224857991852,8
146,31,services,married,high.school,services,no,yes,cellular,nov,thu,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,1,1,1,1,0,2,2,2,3,0.05963628025124298,5,0.05963628025124298,5
147,40,technician,married,Basic,technician,no,yes,telephone,may,thu,171,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,Q2,3,3,1,1,0,3,3,3,2,0.034871029466495375,2,0.034871029466495375,2
148,53,unemployed,married,Basic,unemployed,no,yes,cellular,nov,wed,242,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,no,0,Q4,5,4,1,5,0,1,1,1,1,0.3347342234048776,10,0.3347342234048776,10
149,40,admin.,divorced,university.degree,admin.,yes,no,cellular,aug,mon,257,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,3,4,1,1,0,4,4,5,4,0.09669927924645651,7,0.09669927924645651,7
150,82,housemaid,married,Basic,housemaid,no,no,telephone,sep,tue,279,3,3,2,success,-1.1,94.199,-37.5,0.877,4963.6,yes,1,Q3,5,4,1,5,1,2,2,1,1,0.6975622836922434,10,0.6975622836922434,10
151,28,blue-collar,married,Basic,blue-collar,yes,no,cellular,jul,mon,113,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,0,Q3,1,2,1,1,0,4,4,4,4,0.04914291678152452,4,0.04914291678152452,4
152,30,admin.,married,high.school,admin.,yes,no,cellular,nov,wed,246,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,1,4,1,1,0,2,2,2,3,0.05452987501404537,5,0.05452987501404537,5
153,31,unemployed,single,university.degree,unemployed,yes,no,cellular,jul,tue,309,1,6,3,success,-1.7,94.215,-40.3,0.835,4991.6,yes,1,Q3,1,4,1,5,1,2,2,1,1,0.7592214807406457,10,0.7592214807406457,10
154,32,technician,single,university.degree,technician,yes,no,cellular,aug,wed,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,2,3,1,1,0,4,4,5,4,0.10222148014598363,7,0.10222148014598363,7
155,54,blue-collar,married,Basic,blue-collar,yes,no,cellular,aug,tue,153,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,5,3,1,1,0,4,4,5,4,0.06637383120138542,6,0.06637383120138542,6
156,31,blue-collar,married,Basic,blue-collar,no,no,cellular,jul,wed,152,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,1,3,1,1,0,4,4,5,4,0.0490457141969745,4,0.0490457141969745,4
157,50,services,married,unknown,services,yes,no,cellular,aug,thu,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,0,Q3,4,2,1,1,0,4,4,5,4,0.06256719589251529,6,0.06256719589251529,6
158,47,technician,single,unknown,technician,no,no,cellular,jul,tue,117,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,4,2,1,1,0,4,4,4,4,0.057286474286047065,5,0.057286474286047065,5
159,31,admin.,single,high.school,admin.,yes,yes,cellular,may,wed,149,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,0,Q2,1,3,1,1,0,1,1,1,1,0.16448321069534427,9,0.16448321069534427,9
160,32,unemployed,married,high.school,unemployed,yes,no,cellular,nov,thu,640,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,2,5,1,1,0,2,2,2,3,0.07025697848053995,6,0.07025697848053995,6
161,46,admin.,single,high.school,admin.,yes,no,cellular,nov,mon,199,2,999,2,failure,-1.1,94.767,-50.8,1.048,4963.6,no,0,Q4,4,3,1,5,0,2,2,1,1,0.17834058960240573,9,0.17834058960240573,9
162,47,admin.,single,high.school,admin.,no,no,cellular,may,mon,1114,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,0,Q2,4,5,1,1,0,1,1,1,1,0.14801679361475292,9,0.14801679361475292,9
163,32,admin.,single,high.school,admin.,no,no,cellular,nov,mon,74,2,999,2,failure,-1.1,94.767,-50.8,1.048,4963.6,no,0,Q4,2,1,1,5,0,2,2,1,1,0.17834058960240573,9,0.17834058960240573,9
164,52,services,divorced,high.school,services,no,no,cellular,nov,mon,190,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,0,Q4,5,3,1,1,0,2,2,3,3,0.05531445395066597,5,0.05531445395066597,5
165,45,admin.,married,high.school,admin.,yes,no,cellular,oct,fri,738,3,6,1,success,-1.1,94.601,-49.5,1.029,4963.6,yes,1,Q4,4,5,1,5,1,2,2,1,1,0.6226028719621315,10,0.6226028719621315,10
166,32,admin.,married,university.degree,admin.,yes,no,cellular,may,fri,374,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,0,Q2,2,5,1,1,0,1,1,2,1,0.17387978360940382,9,0.17387978360940382,9
167,71,blue-collar,divorced,Basic,blue-collar,no,no,cellular,aug,thu,224,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no,0,Q3,5,4,1,1,0,2,2,1,1,0.3134465940809102,10,0.3134465940809102,10
168,49,services,married,high.school,services,yes,no,telephone,may,fri,344,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,4,4,1,1,0,3,3,3,2,0.034197987436015376,2,0.034197987436015376,2
169,46,admin.,married,high.school,admin.,yes,yes,telephone,jun,wed,148,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,0,Q2,4,3,1,1,0,4,4,3,4,0.01391797979415703,1,0.01391797979415703,1
170,46,blue-collar,married,professional.course,blue-collar,no,no,cellular,nov,fri,383,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,no,0,Q4,4,5,1,1,0,2,2,1,1,0.23430805385015083,9,0.23430805385015083,9
171,38,admin.,married,university.degree,admin.,yes,no,cellular,aug,tue,35,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,3,1,1,1,0,4,4,5,4,0.05748752688633457,5,0.05748752688633457,5
172,57,services,married,professional.course,services,no,no,cellular,aug,mon,153,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,5,3,1,1,0,4,4,5,4,0.07492484890663002,6,0.07492484890663002,6
173,41,services,single,high.school,services,unknown,unknown,cellular,may,mon,772,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,0,Q2,3,5,1,5,0,1,1,1,1,0.11513975175872711,8,0.11513975175872711,8
174,44,technician,married,professional.course,technician,no,no,telephone,may,fri,124,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,0,Q2,4,2,1,1,0,3,3,3,2,0.04558632884233719,4,0.04558632884233719,4
175,47,technician,married,university.degree,technician,yes,no,cellular,aug,wed,345,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,4,4,1,1,0,4,4,5,4,0.05483009839700905,5,0.05483009839700905,5
176,40,blue-collar,married,Basic,blue-collar,yes,yes,telephone,may,wed,951,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,0,Q2,3,5,1,1,0,3,3,3,2,0.032565801832669515,2,0.032565801832669515,2
177,57,retired,single,professional.course,retired,yes,no,telephone,may,mon,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,5,3,1,1,0,3,3,3,2,0.05650781556533599,5,0.05650781556533599,5
178,27,admin.,single,unknown,admin.,no,no,cellular,mar,tue,128,1,3,1,success,-1.8,93.369,-34.8,0.637,5008.7,yes,1,Q1,1,2,1,5,1,1,1,1,1,0.8319047808122711,10,0.8319047808122711,10
179,52,blue-collar,married,Basic,blue-collar,no,no,cellular,aug,fri,809,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,1,Q3,5,5,1,1,0,4,4,5,4,0.06624492105350982,6,0.06624492105350982,6
180,34,management,married,university.degree,management,yes,yes,telephone,jun,wed,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,0,Q2,2,3,1,1,0,1,1,1,1,0.11918341510369987,8,0.11918341510369987,8
181,42,entrepreneur,married,university.degree,entrepreneur,yes,no,telephone,may,tue,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,3,1,1,0,3,3,3,2,0.0497203700153416,4,0.0497203700153416,4
182,51,technician,married,unknown,technician,yes,no,telephone,jun,fri,17,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,5,1,1,1,0,4,4,4,4,0.03009191376330382,2,0.03009191376330382,2
183,45,management,married,Basic,management,yes,no,telephone,may,fri,100,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,4,2,1,1,0,3,3,3,2,0.036803075459620894,3,0.036803075459620894,3
184,56,retired,married,high.school,retired,no,no,cellular,may,mon,317,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no,0,Q2,5,4,1,1,0,1,1,1,1,0.1763195044125872,9,0.1763195044125872,9
185,41,management,married,university.degree,management,yes,no,cellular,may,thu,93,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,0,Q2,3,2,1,1,0,1,1,2,1,0.1572307471579439,9,0.1572307471579439,9
186,44,admin.,married,high.school,admin.,yes,no,cellular,aug,fri,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,4,2,1,1,0,4,4,5,4,0.0805174523672088,7,0.0805174523672088,7
187,50,blue-collar,married,Basic,blue-collar,yes,no,cellular,may,mon,293,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes,1,Q2,4,4,1,5,1,1,1,2,1,0.4272530474616187,10,0.4272530474616187,10
188,54,self-employed,married,high.school,self-employed,no,no,cellular,aug,tue,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,5,2,1,1,0,4,4,5,4,0.051362913308816156,5,0.051362913308816156,5
189,51,blue-collar,married,Basic,blue-collar,no,no,cellular,aug,fri,393,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,5,5,1,1,0,4,4,5,4,0.06633083528186216,6,0.06633083528186216,6
190,30,blue-collar,single,Basic,blue-collar,no,no,cellular,nov,wed,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,1,1,1,1,0,2,2,2,3,0.05535453365310767,5,0.05535453365310767,5
191,42,housemaid,married,Basic,housemaid,yes,no,telephone,jun,fri,38,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,4,1,1,1,0,4,4,4,4,0.017152118529392777,1,0.017152118529392777,1
192,41,technician,married,professional.course,technician,yes,no,telephone,jun,mon,442,11,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,0,Q2,3,5,1,1,0,4,4,4,4,0.016042794320063662,1,0.016042794320063662,1
193,47,services,single,Basic,services,no,no,cellular,nov,tue,187,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,0,Q4,4,3,1,1,0,2,2,2,3,0.05227388799180816,5,0.05227388799180816,5
194,35,blue-collar,married,Basic,blue-collar,yes,no,cellular,apr,fri,113,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,2,2,1,5,0,1,1,2,1,0.11038951776690421,8,0.11038951776690421,8
195,58,blue-collar,married,Basic,blue-collar,no,no,cellular,nov,tue,64,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no,0,Q4,5,1,1,5,0,2,2,2,3,0.04795373381267044,4,0.04795373381267044,4
196,50,blue-collar,divorced,high.school,blue-collar,yes,yes,cellular,jul,mon,629,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes,1,Q3,4,5,1,1,0,4,4,4,4,0.04304463133358405,3,0.04304463133358405,3
197,41,technician,married,professional.course,technician,no,no,telephone,may,tue,92,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,3,2,1,1,0,3,3,3,2,0.05673669244395083,5,0.05673669244395083,5
198,38,technician,married,university.degree,technician,yes,no,cellular,may,wed,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,0,Q2,3,2,1,1,0,1,1,2,1,0.19801028990188874,9,0.19801028990188874,9
199,32,student,single,university.degree,student,no,no,cellular,nov,thu,151,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,2,3,1,1,0,2,2,2,3,0.08685980359945789,7,0.08685980359945789,7
200,21,student,single,high.school,student,no,no,cellular,aug,tue,259,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no,0,Q3,1,4,1,5,0,1,1,1,1,0.3538934546002201,10,0.3538934546002201,10
201,46,admin.,divorced,Basic,admin.,no,no,telephone,may,wed,423,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,4,5,1,1,0,3,3,3,2,0.04556506226689208,4,0.04556506226689208,4
202,42,self-employed,married,university.degree,self-employed,yes,no,cellular,nov,fri,888,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,0,Q4,4,5,1,1,0,2,2,2,3,0.05524771823708359,5,0.05524771823708359,5
203,55,services,married,Basic,services,no,no,cellular,aug,wed,76,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,5,1,1,1,0,4,4,5,4,0.019461749021793272,1,0.019461749021793272,1
204,29,admin.,single,high.school,admin.,yes,no,telephone,nov,mon,207,1,6,1,success,-1.1,94.767,-50.8,1.05,4963.6,no,0,Q4,1,3,1,5,1,2,2,1,1,0.5763036393494554,10,0.5763036393494554,10
205,30,blue-collar,single,Basic,blue-collar,yes,no,telephone,jun,wed,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,1,2,1,1,0,4,4,4,4,0.02866301900142199,1,0.02866301900142199,1
206,53,management,married,Basic,management,yes,no,cellular,nov,wed,63,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,5,1,1,1,0,2,2,2,3,0.055991707613089726,5,0.055991707613089726,5
207,35,management,married,university.degree,management,yes,no,cellular,nov,wed,265,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,2,4,1,1,0,2,2,2,3,0.05939920552810703,5,0.05939920552810703,5
208,46,services,married,professional.course,services,yes,no,telephone,may,tue,273,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,4,4,1,1,0,3,3,3,2,0.03322282271146155,2,0.03322282271146155,2
209,30,blue-collar,married,unknown,blue-collar,no,no,telephone,may,wed,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,1,1,1,0,3,3,3,2,0.0318997583406276,2,0.0318997583406276,2
210,43,entrepreneur,married,university.degree,entrepreneur,yes,no,cellular,jul,tue,261,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,4,4,1,1,0,4,4,4,4,0.06688945536558778,6,0.06688945536558778,6
211,42,services,married,high.school,services,yes,no,cellular,jul,mon,136,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,0,Q3,4,2,1,1,0,4,4,4,4,0.037268018916491015,3,0.037268018916491015,3
212,32,technician,married,professional.course,technician,no,no,cellular,jul,tue,711,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,5,1,1,0,4,4,4,4,0.07603691428362452,6,0.07603691428362452,6
213,41,blue-collar,divorced,Basic,blue-collar,yes,no,cellular,may,fri,88,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,0,Q2,3,1,1,5,0,1,1,2,1,0.12078642728261695,8,0.12078642728261695,8
214,28,admin.,married,university.degree,admin.,no,no,cellular,may,tue,72,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,0,Q2,1,1,1,5,0,1,1,1,1,0.1438055111403465,9,0.1438055111403465,9
215,24,services,single,university.degree,services,no,no,cellular,jul,thu,113,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,1,2,1,1,0,4,4,5,4,0.036363357453343785,3,0.036363357453343785,3
216,43,management,married,university.degree,management,yes,yes,cellular,apr,fri,307,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,4,4,1,1,0,1,1,2,1,0.14541469360314951,9,0.14541469360314951,9
217,30,admin.,single,university.degree,admin.,yes,no,cellular,aug,mon,39,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,0,Q3,1,1,1,1,0,4,4,5,4,0.09639658385206659,7,0.09639658385206659,7
218,55,blue-collar,married,Basic,blue-collar,no,no,cellular,nov,tue,63,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,0,Q4,5,1,1,1,0,2,2,2,3,0.048685616749684746,4,0.048685616749684746,4
219,51,retired,married,Basic,retired,no,no,cellular,jul,fri,64,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no,0,Q3,5,1,1,1,0,4,4,4,4,0.06486712484745706,6,0.06486712484745706,6
220,22,student,single,high.school,student,no,yes,cellular,jul,fri,154,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,0,Q3,1,3,1,1,0,4,4,4,4,0.06249055364476629,6,0.06249055364476629,6
221,32,entrepreneur,single,university.degree,entrepreneur,no,yes,cellular,nov,thu,126,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,2,2,1,1,0,2,2,2,3,0.0773670602920674,6,0.0773670602920674,6
222,43,admin.,married,professional.course,admin.,no,no,cellular,jul,thu,127,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,0,Q3,4,2,1,1,0,4,4,5,4,0.057959810206496584,5,0.057959810206496584,5
223,39,management,married,Basic,management,no,no,telephone,jun,mon,156,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,0,Q2,3,3,1,1,0,4,4,4,4,0.019923496013003892,1,0.019923496013003892,1
224,52,blue-collar,divorced,unknown,blue-collar,no,no,cellular,jul,tue,111,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,5,2,1,1,0,4,4,4,4,0.022468507237657198,1,0.022468507237657198,1
225,38,technician,single,professional.course,technician,yes,no,cellular,may,mon,202,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no,0,Q2,3,3,1,5,0,1,1,1,1,0.15504585556120648,9,0.15504585556120648,9
226,59,retired,married,Basic,retired,no,no,telephone,apr,tue,353,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,0,Q2,5,4,1,1,0,1,1,2,1,0.0847549749344041,7,0.0847549749344041,7
227,31,blue-collar,married,Basic,blue-collar,yes,no,telephone,may,wed,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,3,1,1,0,3,3,3,2,0.032587675023947174,2,0.032587675023947174,2
